content_type,category,reaction_type,new_datetime,Score
video,technology,"super love",2020-07-20,75
video,technology,want,2021-02-10,70
video,technology,"super love",2020-10-25,75
video,technology,adore,2021-02-12,72
video,technology,hate,2020-09-10,5
video,technology,worried,2021-03-01,12
GIF,studying,heart,2020-08-07,60
GIF,studying,heart,2020-11-09,60
GIF,studying,dislike,2021-02-16,10
GIF,studying,hate,2020-10-22,5
GIF,studying,adore,2021-03-23,72
GIF,studying,adore,2021-04-05,72
GIF,studying,cherish,2020-09-04,70
GIF,studying,adore,2020-12-05,72
GIF,studying,"super love",2020-11-14,75
GIF,studying,dislike,2021-02-09,10
GIF,studying,interested,2020-11-10,30
GIF,studying,heart,2021-02-05,60
GIF,studying,like,2020-10-11,50
GIF,studying,peeking,2020-07-17,35
GIF,studying,heart,2021-02-24,60
GIF,studying,"super love",2020-08-05,75
GIF,studying,heart,2020-11-13,60
GIF,studying,peeking,2020-09-15,35
GIF,studying,intrigued,2021-03-23,45
GIF,studying,hate,2021-06-06,5
GIF,studying,dislike,2020-08-29,10
GIF,studying,heart,2020-09-22,60
GIF,studying,worried,2021-01-13,12
GIF,studying,intrigued,2021-05-02,45
GIF,studying,"super love",2021-04-17,75
GIF,studying,interested,2021-06-05,30
GIF,studying,love,2021-05-21,65
GIF,studying,scared,2021-01-25,15
GIF,studying,want,2021-01-16,70
GIF,studying,worried,2021-04-13,12
GIF,studying,interested,2020-07-10,30
GIF,studying,like,2021-03-18,50
GIF,studying,want,2020-09-29,70
GIF,studying,like,2021-05-05,50
GIF,studying,cherish,2020-11-02,70
GIF,studying,intrigued,2020-09-02,45
GIF,studying,peeking,2021-02-25,35
GIF,studying,peeking,2020-10-27,35
GIF,studying,like,2021-03-28,50
GIF,studying,adore,2020-11-12,72
GIF,studying,dislike,2021-02-25,10
GIF,studying,worried,2020-09-20,12
photo,dogs,intrigued,2020-08-09,45
photo,dogs,peeking,2021-01-15,35
photo,dogs,dislike,2020-09-10,10
photo,dogs,scared,2021-01-03,15
photo,dogs,intrigued,2021-05-29,45
photo,dogs,cherish,2021-05-10,70
photo,dogs,hate,2020-09-07,5
photo,dogs,"super love",2020-12-19,75
photo,dogs,"super love",2020-08-19,75
photo,dogs,indifferent,2020-08-10,20
photo,dogs,indifferent,2020-07-01,20
photo,dogs,scared,2021-01-09,15
photo,dogs,peeking,2021-05-29,35
photo,dogs,want,2021-06-06,70
photo,dogs,want,2020-07-23,70
photo,dogs,peeking,2021-02-07,35
photo,dogs,adore,2021-02-14,72
photo,dogs,"super love",2020-12-01,75
photo,dogs,"super love",2021-03-13,75
photo,veganism,like,2020-10-28,50
photo,veganism,cherish,2021-04-17,70
photo,veganism,"super love",2021-05-17,75
photo,veganism,"super love",2020-09-12,75
photo,veganism,want,2021-01-21,70
photo,veganism,hate,2021-05-15,5
photo,veganism,like,2021-04-22,50
photo,veganism,love,2020-11-17,65
photo,veganism,peeking,2020-12-13,35
photo,veganism,intrigued,2020-06-20,45
GIF,animals,"super love",2020-11-12,75
GIF,animals,worried,2020-07-28,12
GIF,animals,"super love",2020-10-14,75
GIF,animals,interested,2021-06-07,30
GIF,animals,interested,2020-09-23,30
GIF,animals,worried,2020-10-31,12
GIF,animals,want,2020-12-29,70
GIF,animals,hate,2020-12-04,5
GIF,animals,adore,2021-03-21,72
GIF,animals,interested,2020-08-25,30
GIF,animals,scared,2021-02-03,15
GIF,animals,dislike,2021-01-07,10
GIF,animals,hate,2020-10-12,5
GIF,animals,"super love",2020-08-02,75
GIF,animals,intrigued,2021-06-12,45
GIF,animals,worried,2021-05-11,12
GIF,cooking,worried,2021-03-12,12
GIF,cooking,heart,2020-09-23,60
GIF,cooking,intrigued,2020-12-31,45
GIF,cooking,dislike,2021-06-03,10
GIF,cooking,hate,2020-09-24,5
GIF,cooking,heart,2020-11-29,60
GIF,cooking,dislike,2020-12-06,10
GIF,cooking,scared,2021-02-21,15
GIF,cooking,dislike,2021-05-13,10
GIF,cooking,like,2020-09-13,50
GIF,cooking,cherish,2020-08-10,70
GIF,cooking,indifferent,2020-11-03,20
GIF,cooking,worried,2020-08-06,12
GIF,cooking,heart,2021-04-24,60
GIF,cooking,want,2021-05-25,70
GIF,cooking,dislike,2021-04-26,10
GIF,cooking,heart,2021-01-01,60
GIF,cooking,adore,2020-08-17,72
GIF,cooking,heart,2020-11-01,60
GIF,cooking,cherish,2020-07-07,70
GIF,cooking,scared,2020-06-23,15
GIF,cooking,adore,2020-08-27,72
GIF,cooking,scared,2020-08-13,15
GIF,cooking,adore,2021-01-03,72
GIF,cooking,intrigued,2020-12-11,45
GIF,cooking,worried,2021-01-16,12
GIF,cooking,hate,2020-07-29,5
GIF,cooking,want,2021-03-12,70
GIF,cooking,like,2021-01-27,50
GIF,cooking,worried,2021-05-07,12
GIF,cooking,want,2020-08-02,70
GIF,cooking,indifferent,2020-08-07,20
GIF,cooking,worried,2020-12-26,12
GIF,cooking,like,2021-02-11,50
GIF,cooking,peeking,2021-01-09,35
audio,"healthy eating",dislike,2021-06-14,10
audio,"healthy eating",heart,2020-11-29,60
audio,"healthy eating",cherish,2020-11-08,70
audio,"healthy eating",hate,2020-08-24,5
audio,"healthy eating",want,2021-02-17,70
audio,"healthy eating",want,2021-03-05,70
audio,"healthy eating",hate,2021-05-31,5
audio,"healthy eating",hate,2021-04-19,5
audio,"healthy eating",adore,2021-05-25,72
audio,"healthy eating",hate,2021-04-19,5
audio,"healthy eating",heart,2021-06-08,60
audio,"healthy eating",peeking,2021-04-18,35
audio,"healthy eating",cherish,2020-07-24,70
audio,"healthy eating",adore,2021-05-22,72
audio,"healthy eating","super love",2021-06-08,75
audio,"healthy eating",heart,2021-02-03,60
audio,"healthy eating",intrigued,2021-06-13,45
audio,"healthy eating",interested,2021-01-09,30
audio,"healthy eating",dislike,2020-12-08,10
audio,"healthy eating",worried,2021-02-04,12
audio,"healthy eating",scared,2021-04-04,15
audio,"healthy eating",intrigued,2020-09-22,45
audio,"healthy eating",love,2020-08-29,65
audio,"healthy eating",want,2020-08-01,70
GIF,studying,cherish,2020-12-28,70
GIF,studying,heart,2021-06-17,60
GIF,studying,indifferent,2021-02-01,20
GIF,studying,heart,2021-05-28,60
GIF,studying,cherish,2020-12-22,70
GIF,studying,scared,2020-11-29,15
GIF,studying,like,2021-01-21,50
GIF,studying,indifferent,2021-01-09,20
GIF,studying,"super love",2021-01-15,75
GIF,studying,intrigued,2021-05-07,45
GIF,studying,worried,2021-05-14,12
GIF,studying,want,2021-05-05,70
GIF,studying,dislike,2021-01-18,10
GIF,studying,adore,2021-03-16,72
GIF,studying,intrigued,2021-02-01,45
GIF,studying,cherish,2021-03-20,70
GIF,studying,indifferent,2021-02-18,20
GIF,studying,adore,2020-07-22,72
GIF,studying,love,2021-03-25,65
GIF,studying,peeking,2020-10-03,35
GIF,studying,"super love",2021-06-16,75
GIF,studying,indifferent,2021-01-24,20
GIF,studying,scared,2020-11-08,15
GIF,studying,scared,2020-11-29,15
GIF,studying,interested,2021-02-05,30
GIF,studying,worried,2021-04-07,12
GIF,studying,like,2020-10-09,50
GIF,studying,"super love",2021-04-30,75
GIF,studying,hate,2020-12-23,5
GIF,studying,scared,2021-06-03,15
GIF,studying,"super love",2021-03-10,75
GIF,studying,interested,2021-03-25,30
GIF,studying,peeking,2020-12-07,35
GIF,studying,like,2020-07-01,50
GIF,studying,adore,2020-08-25,72
GIF,culture,"super love",2021-06-17,75
GIF,culture,interested,2020-11-17,30
GIF,culture,cherish,2021-01-23,70
GIF,culture,like,2020-12-17,50
GIF,culture,want,2020-06-26,70
GIF,culture,peeking,2021-03-22,35
GIF,culture,intrigued,2021-04-22,45
GIF,culture,intrigued,2021-05-11,45
GIF,culture,scared,2021-03-15,15
GIF,culture,"super love",2021-02-05,75
GIF,culture,dislike,2021-02-10,10
GIF,culture,worried,2020-09-19,12
GIF,culture,cherish,2021-04-13,70
GIF,culture,hate,2021-01-06,5
GIF,culture,worried,2021-03-03,12
GIF,culture,worried,2020-11-12,12
GIF,culture,adore,2020-11-06,72
GIF,culture,cherish,2020-12-08,70
GIF,culture,dislike,2021-03-15,10
GIF,culture,scared,2020-11-20,15
GIF,culture,love,2020-06-25,65
GIF,culture,like,2021-03-12,50
GIF,culture,"super love",2020-08-25,75
GIF,culture,peeking,2021-01-25,35
GIF,culture,indifferent,2020-10-29,20
GIF,culture,worried,2021-04-05,12
GIF,culture,dislike,2020-12-25,10
GIF,culture,scared,2020-10-15,15
GIF,culture,adore,2020-11-01,72
GIF,culture,heart,2020-12-20,60
GIF,culture,"super love",2021-06-02,75
GIF,culture,want,2020-11-03,70
GIF,culture,worried,2020-10-05,12
GIF,culture,heart,2021-03-29,60
GIF,culture,adore,2020-07-11,72
GIF,culture,like,2020-12-27,50
GIF,culture,cherish,2020-10-30,70
GIF,culture,adore,2021-04-21,72
GIF,culture,"super love",2020-12-20,75
GIF,culture,want,2021-03-08,70
GIF,culture,like,2020-11-12,50
GIF,culture,indifferent,2021-04-02,20
GIF,culture,cherish,2021-02-13,70
video,dogs,interested,2021-05-15,30
video,dogs,hate,2021-03-09,5
video,dogs,hate,2020-11-11,5
video,dogs,adore,2020-11-11,72
video,dogs,heart,2020-09-30,60
video,dogs,"super love",2020-08-31,75
video,dogs,love,2021-05-23,65
video,dogs,cherish,2021-06-02,70
video,dogs,indifferent,2020-09-28,20
video,dogs,worried,2021-01-19,12
video,dogs,"super love",2020-11-19,75
video,dogs,adore,2020-10-21,72
video,dogs,dislike,2021-01-11,10
video,dogs,heart,2020-08-11,60
video,dogs,"super love",2021-02-19,75
video,dogs,peeking,2020-08-23,35
audio,technology,interested,2020-07-14,30
audio,technology,intrigued,2020-08-24,45
audio,technology,want,2021-01-16,70
audio,technology,cherish,2021-06-17,70
audio,technology,worried,2021-05-28,12
audio,technology,scared,2021-01-14,15
audio,technology,peeking,2021-04-28,35
audio,technology,scared,2020-11-24,15
audio,technology,dislike,2021-01-10,10
audio,technology,hate,2021-01-23,5
audio,technology,worried,2020-08-07,12
audio,technology,peeking,2021-02-17,35
audio,technology,interested,2020-11-26,30
audio,technology,adore,2020-08-27,72
audio,technology,dislike,2021-01-14,10
audio,technology,cherish,2020-07-01,70
audio,technology,want,2020-09-15,70
audio,technology,cherish,2021-03-07,70
audio,technology,dislike,2020-08-23,10
audio,technology,interested,2021-01-04,30
audio,technology,heart,2021-04-13,60
audio,technology,interested,2021-05-21,30
audio,technology,want,2020-09-29,70
audio,technology,adore,2021-02-16,72
audio,technology,like,2021-03-11,50
audio,technology,cherish,2020-11-21,70
audio,technology,indifferent,2020-12-10,20
photo,technology,want,2020-06-25,70
photo,technology,worried,2021-03-30,12
photo,technology,worried,2020-06-27,12
photo,technology,heart,2020-06-22,60
photo,technology,love,2020-07-12,65
photo,technology,interested,2020-06-22,30
photo,technology,dislike,2020-07-10,10
photo,technology,hate,2021-01-04,5
photo,technology,love,2021-04-22,65
photo,technology,dislike,2021-03-26,10
photo,technology,indifferent,2021-01-01,20
photo,technology,worried,2021-04-19,12
photo,technology,dislike,2021-04-18,10
photo,technology,intrigued,2021-04-27,45
photo,technology,hate,2021-02-16,5
photo,technology,peeking,2020-12-09,35
photo,technology,want,2021-01-29,70
photo,technology,love,2020-07-02,65
photo,technology,"super love",2020-11-03,75
photo,technology,love,2021-05-19,65
photo,technology,dislike,2020-08-25,10
photo,technology,adore,2020-07-09,72
photo,technology,worried,2021-02-03,12
photo,technology,interested,2021-01-24,30
photo,technology,indifferent,2020-10-23,20
photo,technology,intrigued,2021-01-19,45
photo,technology,heart,2020-09-20,60
photo,technology,dislike,2021-05-20,10
photo,technology,adore,2020-12-26,72
photo,"healthy eating",heart,2021-06-04,60
photo,"healthy eating",like,2020-08-17,50
photo,"healthy eating",want,2021-02-04,70
photo,"healthy eating",hate,2021-06-02,5
photo,"healthy eating",scared,2020-06-19,15
photo,"healthy eating",want,2020-11-25,70
photo,"healthy eating",cherish,2020-07-25,70
photo,"healthy eating",heart,2021-05-01,60
photo,"healthy eating",want,2021-01-19,70
photo,"healthy eating",want,2020-08-05,70
photo,"healthy eating",hate,2020-08-13,5
photo,"healthy eating",love,2021-06-16,65
photo,"healthy eating",want,2021-03-26,70
photo,"healthy eating",heart,2020-10-25,60
video,studying,heart,2020-12-31,60
video,studying,"super love",2021-02-12,75
video,studying,scared,2020-12-20,15
video,studying,heart,2021-06-13,60
video,studying,dislike,2021-05-04,10
video,studying,interested,2021-05-10,30
video,studying,worried,2020-07-25,12
video,studying,scared,2020-07-25,15
video,studying,intrigued,2021-01-29,45
video,studying,peeking,2021-03-30,35
video,studying,like,2021-04-25,50
video,studying,"super love",2020-11-27,75
video,studying,heart,2021-02-28,60
video,studying,scared,2021-03-07,15
video,studying,heart,2021-05-15,60
video,studying,"super love",2021-05-10,75
video,studying,cherish,2021-04-25,70
video,studying,cherish,2020-12-05,70
video,studying,"super love",2020-08-05,75
video,studying,love,2020-07-19,65
audio,cooking,want,2020-07-03,70
audio,cooking,love,2020-09-18,65
audio,cooking,worried,2020-07-15,12
audio,cooking,scared,2021-02-11,15
audio,cooking,scared,2021-03-01,15
audio,cooking,"super love",2020-10-30,75
audio,cooking,peeking,2020-07-10,35
audio,cooking,"super love",2020-11-09,75
audio,cooking,interested,2020-11-21,30
audio,cooking,intrigued,2020-10-09,45
audio,cooking,dislike,2020-11-01,10
audio,cooking,interested,2020-07-28,30
audio,cooking,hate,2020-07-11,5
audio,cooking,indifferent,2021-01-05,20
audio,cooking,indifferent,2021-02-06,20
audio,cooking,scared,2021-01-28,15
audio,cooking,worried,2021-05-01,12
audio,cooking,intrigued,2020-07-03,45
audio,cooking,worried,2020-06-19,12
audio,cooking,want,2020-10-11,70
audio,cooking,heart,2021-04-22,60
audio,cooking,"super love",2020-08-11,75
audio,cooking,interested,2020-09-26,30
audio,cooking,dislike,2020-12-31,10
audio,cooking,peeking,2021-03-12,35
audio,cooking,indifferent,2020-08-11,20
audio,cooking,intrigued,2021-05-21,45
audio,cooking,adore,2020-12-06,72
audio,cooking,peeking,2021-06-11,35
video,Science,adore,2021-04-01,72
video,Science,intrigued,2021-02-21,45
video,Science,"super love",2021-01-05,75
video,Science,love,2020-12-09,65
video,Science,like,2021-01-05,50
video,Science,want,2021-04-20,70
video,Science,adore,2020-06-25,72
video,Science,"super love",2020-08-02,75
video,Science,peeking,2020-10-01,35
video,Science,hate,2020-07-12,5
video,Science,want,2020-12-10,70
video,Science,like,2020-10-26,50
video,Science,indifferent,2021-03-08,20
video,Science,peeking,2021-03-16,35
video,Science,indifferent,2020-08-01,20
video,Science,heart,2020-08-15,60
video,Science,scared,2020-09-21,15
video,Science,scared,2020-12-30,15
video,Science,cherish,2020-08-10,70
video,Science,cherish,2020-08-07,70
video,Science,dislike,2020-08-09,10
video,Science,peeking,2021-01-02,35
video,Science,cherish,2021-01-07,70
video,Science,like,2021-06-15,50
video,Science,interested,2021-03-22,30
video,Science,love,2021-05-18,65
video,Science,love,2020-12-30,65
video,Science,hate,2021-01-16,5
video,Science,hate,2020-10-29,5
video,Science,"super love",2021-02-13,75
video,Science,peeking,2021-05-31,35
video,Science,peeking,2020-07-27,35
video,Science,hate,2020-12-02,5
video,Science,peeking,2020-07-16,35
photo,animals,interested,2021-02-05,30
photo,animals,hate,2020-11-22,5
photo,animals,interested,2020-12-31,30
photo,animals,cherish,2021-06-06,70
photo,animals,cherish,2021-04-07,70
photo,animals,intrigued,2021-03-09,45
photo,animals,hate,2021-03-15,5
photo,animals,intrigued,2020-11-17,45
photo,animals,adore,2021-03-25,72
photo,animals,want,2020-11-11,70
photo,animals,love,2021-01-19,65
photo,animals,worried,2020-06-30,12
photo,animals,heart,2021-01-22,60
photo,animals,adore,2020-11-26,72
photo,animals,indifferent,2020-10-20,20
photo,animals,intrigued,2021-06-09,45
photo,animals,scared,2020-11-06,15
photo,animals,worried,2021-03-26,12
photo,animals,"super love",2020-07-06,75
photo,animals,peeking,2021-05-22,35
photo,animals,worried,2021-02-20,12
photo,animals,peeking,2020-11-08,35
photo,animals,cherish,2020-08-18,70
photo,animals,worried,2021-01-19,12
photo,animals,adore,2020-10-16,72
photo,animals,cherish,2021-02-11,70
photo,animals,"super love",2021-03-07,75
photo,education,hate,2020-12-20,5
photo,studying,heart,2020-09-26,60
GIF,cooking,scared,2021-06-11,15
GIF,cooking,peeking,2020-09-18,35
GIF,cooking,interested,2021-05-13,30
GIF,cooking,like,2021-03-21,50
GIF,cooking,hate,2021-01-11,5
GIF,cooking,scared,2020-06-24,15
GIF,cooking,dislike,2020-06-25,10
GIF,cooking,peeking,2020-09-14,35
GIF,cooking,intrigued,2020-08-30,45
GIF,cooking,like,2021-02-11,50
GIF,cooking,love,2020-08-19,65
GIF,cooking,interested,2020-10-09,30
GIF,cooking,worried,2021-01-31,12
GIF,cooking,like,2020-11-17,50
GIF,cooking,scared,2020-10-29,15
GIF,cooking,interested,2021-01-22,30
GIF,cooking,scared,2020-06-19,15
GIF,cooking,interested,2020-06-20,30
GIF,cooking,intrigued,2021-06-10,45
GIF,cooking,worried,2021-06-17,12
GIF,cooking,hate,2020-12-25,5
GIF,cooking,interested,2021-03-04,30
GIF,cooking,love,2020-12-12,65
video,tennis,like,2020-11-03,50
video,tennis,worried,2021-02-15,12
video,tennis,intrigued,2021-01-02,45
video,tennis,dislike,2021-05-09,10
video,tennis,indifferent,2020-07-23,20
video,tennis,heart,2020-08-20,60
video,tennis,peeking,2020-07-02,35
video,tennis,indifferent,2020-10-28,20
photo,culture,interested,2020-08-03,30
photo,culture,heart,2021-01-13,60
photo,culture,hate,2020-10-05,5
photo,culture,peeking,2021-04-04,35
photo,culture,like,2020-09-04,50
photo,culture,adore,2020-07-03,72
photo,culture,scared,2020-09-12,15
photo,culture,worried,2021-05-17,12
photo,culture,peeking,2021-05-01,35
photo,culture,intrigued,2020-09-16,45
photo,culture,interested,2020-11-12,30
photo,culture,peeking,2021-03-18,35
photo,culture,indifferent,2020-10-23,20
photo,culture,peeking,2020-06-23,35
photo,culture,peeking,2021-05-24,35
photo,culture,peeking,2021-03-11,35
photo,culture,adore,2021-02-15,72
photo,culture,heart,2021-05-09,60
photo,culture,interested,2020-10-08,30
photo,culture,interested,2020-09-24,30
photo,culture,scared,2021-01-28,15
photo,culture,worried,2020-09-25,12
photo,culture,heart,2020-09-10,60
photo,culture,cherish,2020-09-01,70
photo,culture,hate,2020-11-15,5
photo,culture,want,2020-12-21,70
photo,culture,hate,2021-04-22,5
photo,culture,worried,2020-10-28,12
photo,culture,worried,2021-02-25,12
photo,culture,peeking,2020-07-02,35
photo,culture,cherish,2020-08-30,70
video,fitness,indifferent,2020-09-15,20
video,fitness,love,2020-07-29,65
video,fitness,heart,2020-12-05,60
video,fitness,love,2020-08-01,65
video,fitness,worried,2020-08-24,12
video,fitness,cherish,2020-11-18,70
video,fitness,scared,2021-04-17,15
video,fitness,scared,2020-08-05,15
video,fitness,cherish,2020-10-05,70
video,fitness,dislike,2021-02-19,10
video,fitness,heart,2020-06-18,60
video,fitness,want,2020-12-11,70
video,fitness,interested,2020-08-14,30
